neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
227880,216551,3090,213461,11329,32766,0,32766,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:41:47 CEST 2011,26581,24073,24073.0,0.0,0
241560,230859,3350,227509,10701,38739,0,38739,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:41:49 CEST 2011,29050,24700,24700.0,0.0,0
601920,573642,7930,565712,28278,103084,0,103084,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:42:02 CEST 2011,41190,24073,24073.0,0.0,0
545400,519107,7407,511700,26293,99202,0,99202,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:42:01 CEST 2011,40423,24073,24073.0,0.0,0
227880,216551,3090,213461,11329,32766,0,32766,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:41:50 CEST 2011,29924,24073,24073.0,0.0,0
360000,338010,4874,333136,21990,89605,0,89605,Sat Jun 25 20:41:20 CEST 2011,Sat Jun 25 20:41:57 CEST 2011,36714,24073,24073.0,0.0,0
227520,216192,3078,213114,11328,32766,0,32766,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:49 CEST 2011,28461,24073,24073.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:56 CEST 2011,35015,24073,24073.0,0.0,0
243000,232325,3389,228936,10675,38973,0,38973,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:50 CEST 2011,29254,24606,24606.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:56 CEST 2011,35350,24073,24073.0,0.0,0
243000,232325,3390,228935,10675,38973,0,38973,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:53 CEST 2011,31993,24606,24606.0,0.0,0
368280,351144,4842,346302,17136,61959,0,61959,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:57 CEST 2011,36609,24073,24073.0,0.0,0
204840,193042,2876,190166,11798,24792,0,24792,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:48 CEST 2011,27673,24691,24691.0,0.0,0
545400,519107,7407,511700,26293,99202,0,99202,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:42:01 CEST 2011,40750,24073,24073.0,0.0,0
248760,237344,3358,233986,11416,40011,0,40011,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,31720,24691,24691.0,0.0,0
545400,519107,7407,511700,26293,99202,0,99202,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:42:02 CEST 2011,40875,24073,24073.0,0.0,0
245880,235508,3276,232232,10372,43732,0,43732,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,31572,24073,24073.0,0.0,0
248400,236979,3354,233625,11421,40011,0,40011,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:53 CEST 2011,32358,24691,24691.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:55 CEST 2011,33925,24073,24073.0,0.0,0
227880,216551,3090,213461,11329,32766,0,32766,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:51 CEST 2011,30535,24073,24073.0,0.0,0
227880,216551,3090,213461,11329,32766,0,32766,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:51 CEST 2011,29683,24073,24073.0,0.0,0
601920,573642,7930,565712,28278,103084,0,103084,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:42:02 CEST 2011,40954,24073,24073.0,0.0,0
248760,237344,3358,233986,11416,40011,0,40011,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:51 CEST 2011,30571,24691,24691.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:55 CEST 2011,34261,24073,24073.0,0.0,0
192600,184861,2663,182198,7739,27339,0,27339,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:45 CEST 2011,23942,24757,24757.0,0.0,0
601920,573642,7930,565712,28278,103084,0,103084,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:42:02 CEST 2011,41037,24073,24073.0,0.0,0
360000,338010,4874,333136,21990,89605,0,89605,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:57 CEST 2011,35783,24073,24073.0,0.0,0
204840,193042,2876,190166,11798,24792,0,24792,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:48 CEST 2011,26964,24691,24691.0,0.0,0
243000,232325,3390,228935,10675,38973,0,38973,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,31046,24606,24606.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:56 CEST 2011,34756,24073,24073.0,0.0,0
207360,198176,2843,195333,9184,31934,0,31934,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:50 CEST 2011,28227,24553,24553.0,0.0,0
227520,216192,3078,213114,11328,32766,0,32766,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:51 CEST 2011,29742,24073,24073.0,0.0,0
368280,351144,4842,346302,17136,61959,0,61959,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:58 CEST 2011,36653,24073,24073.0,0.0,0
360000,338010,4874,333136,21990,89605,0,89605,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:58 CEST 2011,36400,24073,24073.0,0.0,0
368280,351144,4842,346302,17136,61959,0,61959,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:58 CEST 2011,36816,24073,24073.0,0.0,0
245880,235508,3276,232232,10372,43732,0,43732,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,31002,24073,24073.0,0.0,0
248760,237344,3358,233986,11416,40011,0,40011,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,30597,24691,24691.0,0.0,0
601920,573642,7930,565712,28278,103084,0,103084,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:42:02 CEST 2011,40559,24073,24073.0,0.0,0
192600,184861,2663,182198,7739,27339,0,27339,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:49 CEST 2011,28165,24757,24757.0,0.0,0
245880,235508,3276,232232,10372,43732,0,43732,Sat Jun 25 20:41:21 CEST 2011,Sat Jun 25 20:41:52 CEST 2011,30841,24073,24073.0,0.0,0
