neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1807641,1798240,3901,1794339,9401,148044,0,148044,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:12:00 CEST 2011,708737,129928,129928.0,0.0,0
2123748,2109247,4910,2104337,14501,153681,0,153681,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:13:21 CEST 2011,789010,132680,132680.0,0.0,0
2488959,2464444,4700,2459744,24515,174586,0,174586,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:14:20 CEST 2011,847825,124101,124101.0,0.0,0
2660823,2645832,5994,2639838,14991,206741,0,206741,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:14:40 CEST 2011,868153,131384,131384.0,0.0,0
2280267,2259104,4669,2254435,21163,132196,0,132196,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:13:51 CEST 2011,819043,134129,134129.0,0.0,0
3047517,3019376,7793,3011583,28141,177859,0,177859,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:15:16 CEST 2011,904448,133200,133200.0,0.0,0
4035735,4001951,10301,3991650,33784,272687,0,272687,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:15:56 CEST 2011,943954,127744,127744.0,0.0,0
1783089,1767095,3220,1763875,15994,98409,0,98409,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:11:54 CEST 2011,702252,131289,131289.0,0.0,0
1961091,1937075,4437,1932638,24016,168304,0,168304,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:12:59 CEST 2011,766589,133622,133622.0,0.0,0
2298681,2276333,5453,2270880,22348,165527,0,165527,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:13:48 CEST 2011,816185,127506,127506.0,0.0,0
1617363,1602548,3871,1598677,14815,90247,0,90247,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:10:54 CEST 2011,642292,127697,127697.0,0.0,0
1890504,1872681,4250,1868431,17823,120119,0,120119,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:12:33 CEST 2011,740561,129397,129397.0,0.0,0
1730916,1716314,4222,1712092,14602,114888,0,114888,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:12:03 CEST 2011,710447,130185,130185.0,0.0,0
2013264,2000344,4354,1995990,12920,176252,0,176252,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:12:58 CEST 2011,765906,129958,129958.0,0.0,0
1629639,1615184,3810,1611374,14455,90341,0,90341,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:11:27 CEST 2011,674700,133725,133725.0,0.0,0
5582511,5532982,12305,5520677,49529,396388,0,396388,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:16:26 CEST 2011,973569,125771,125771.0,0.0,0
3713490,3688579,8175,3680404,24911,275925,0,275925,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:15:43 CEST 2011,929924,128147,128147.0,0.0,0
1687950,1670595,3994,1666601,17355,71716,0,71716,Sat Jun 25 15:00:12 CEST 2011,Sat Jun 25 15:11:56 CEST 2011,703722,137061,137061.0,0.0,0
2452131,2436497,5541,2430956,15634,213329,0,213329,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:14:09 CEST 2011,836230,127284,127284.0,0.0,0
3670524,3640933,8820,3632113,29591,274684,0,274684,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:15:46 CEST 2011,932930,129602,129602.0,0.0,0
5597856,5561221,12969,5548252,36635,493891,0,493891,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:16:26 CEST 2011,972800,123922,123922.0,0.0,0
1890504,1872681,4248,1868433,17823,120119,0,120119,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:12:34 CEST 2011,741697,129397,129397.0,0.0,0
2228094,2210665,5139,2205526,17429,141104,0,141104,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:13:36 CEST 2011,803334,132080,132080.0,0.0,0
2338578,2316461,5848,2310613,22117,138591,0,138591,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:14:13 CEST 2011,840738,128948,128948.0,0.0,0
2495097,2477211,5456,2471755,17886,169853,0,169853,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:14:26 CEST 2011,853557,132191,132191.0,0.0,0
2332440,2310325,5845,2304480,22115,138605,0,138605,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:14:13 CEST 2011,840165,128948,128948.0,0.0,0
1853676,1835998,4752,1831246,17678,98480,0,98480,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:12:42 CEST 2011,748664,126216,126216.0,0.0,0
3428073,3398548,8316,3390232,29525,244916,0,244916,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:15:36 CEST 2011,923410,130664,130664.0,0.0,0
1641915,1623820,4266,1619554,18095,80177,0,80177,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:11:42 CEST 2011,689200,128288,128288.0,0.0,0
3084345,3059069,7228,3051841,25276,176686,0,176686,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:15:15 CEST 2011,902482,128998,128998.0,0.0,0
1687950,1669201,3711,1665490,18749,100921,0,100921,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:11:57 CEST 2011,703726,134028,134028.0,0.0,0
1783089,1767095,3220,1763875,15994,98409,0,98409,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:12:07 CEST 2011,713499,131289,131289.0,0.0,0
1598949,1583440,3710,1579730,15509,102295,0,102295,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:11:23 CEST 2011,669328,123757,123757.0,0.0,0
1687950,1672882,3528,1669354,15068,105982,0,105982,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:11:38 CEST 2011,684744,123793,123793.0,0.0,0
1635777,1618522,3040,1615482,17255,81451,0,81451,Sat Jun 25 15:00:13 CEST 2011,Sat Jun 25 15:11:26 CEST 2011,673130,127356,127356.0,0.0,0
