neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
4170,3652,836,2816,518,1180,0,1180,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,84,28986,28986.0,0.0,0
8250,7292,2052,5240,958,2632,0,2632,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,420,28043,28043.0,0.0,0
3975,3523,807,2716,452,1108,0,1108,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,196,28688,28688.0,0.0,0
6495,5784,1558,4226,711,1926,0,1926,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,287,28777,28777.0,0.0,0
3975,3523,807,2716,452,1108,0,1108,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,263,28688,28688.0,0.0,0
4335,3945,929,3016,390,1190,0,1190,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,244,28981,28981.0,0.0,0
4530,4059,1073,2986,471,1312,0,1312,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,264,28525,28525.0,0.0,0
6495,5784,1558,4226,711,1926,0,1926,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,306,28777,28777.0,0.0,0
6495,5784,1558,4226,711,1926,0,1926,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,309,28777,28777.0,0.0,0
3975,3523,807,2716,452,1108,0,1108,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:26 CEST 2011,217,28688,28688.0,0.0,0
